element,round,kickoff_time,fixture,opponent_team,was_home,minutes,total_points
79,34,2019-04-13T14:00:00Z,331,4,True,90,3
79,35,2019-04-22T19:00:00Z,343,5,False,90,2
79,36,2019-04-28T13:05:00Z,351,12,True,90,2
79,37,2019-05-03T19:00:00Z,364,7,False,90,1
79,38,2019-05-12T14:00:00Z,371,0,True,90,2
80,1,2018-08-12T12:30:00Z,7,15,False,0,0
80,2,2018-08-19T12:30:00Z,11,17,True,0,0
80,3,2018-08-26T15:00:00Z,22,8,False,0,0
80,4,2018-09-02T15:00:00Z,31,13,True,0,0
80,5,2018-09-16T12:30:00Z,49,19,False,0,0
80,6,2018-09-22T14:00:00Z,52,1,True,0,0
80,7,2018-09-30T15:00:00Z,62,4,False,0,0
80,8,2018-10-06T14:00:00Z,71,9,True,0,0
80,9,2018-10-20T14:00:00Z,86,12,False,0,0
80,10,2018-10-28T13:30:00Z,91,5,True,0,0
80,11,2018-11-03T15:00:00Z,108,18,False,0,0
80,12,2018-11-10T15:00:00Z,115,10,False,0,0
80,13,2018-11-26T20:30:00Z,122,14,True,0,0
80,14,2018-12-01T15:00:00Z,133,6,False,0,0
80,15,2018-12-05T19:45:00Z,142,11,True,0,0
80,16,2018-12-08T15:00:00Z,152,2,True,0,0
80,17,2018-12-15T15:00:00Z,167,16,False,0,0
80,18,2018-12-22T12:30:00Z,170,0,False,0,0
80,19,2018-12-26T15:00:00Z,181,7,True,0,0
80,20,2018-12-30T14:15:00Z,191,18,True,0,0
80,21,2019-01-02T19:45:00Z,205,9,False,0,0
80,22,2019-01-12T15:00:00Z,211,8,True,0,0
80,23,2019-01-19T15:00:00Z,228,17,False,0,0
80,24,2019-01-29T20:00:00Z,234,13,False,0,0
80,25,2019-02-02T15:00:00Z,241,15,True,0,0
80,26,2019-02-09T17:30:00Z,250,2,False,0,0
80,27,2019-02-23T12:30:00Z,262,16,True,0,0
80,28,2019-02-26T20:00:00Z,278,14,False,0,0
80,29,2019-03-02T15:00:00Z,282,6,True,0,0
80,30,2019-03-10T12:00:00Z,296,11,False,0,0
80,31,2019-03-16T15:00:00Z,302,10,True,0,0
80,32,2019-03-30T15:00:00Z,312,19,True,0,0
80,33,2019-04-06T14:00:00Z,320,1,False,0,0
80,34,2019-04-13T14:00:00Z,331,4,True,0,0
80,35,2019-04-22T19:00:00Z,343,5,False,0,0
80,36,2019-04-28T13:05:00Z,351,12,True,0,0
80,37,2019-05-03T19:00:00Z,364,7,False,0,0
80,38,2019-05-12T14:00:00Z,371,0,True,0,0
81,1,2018-08-12T12:30:00Z,7,15,False,90,2
81,2,2018-08-19T12:30:00Z,11,17,True,90,2
81,3,2018-08-26T15:00:00Z,22,8,False,90,2
81,4,2018-09-02T15:00:00Z,31,13,True,90,2
81,5,2018-09-16T12:30:00Z,49,19,False,90,1
81,6,2018-09-22T14:00:00Z,52,1,True,90,3
81,7,2018-09-30T15:00:00Z,62,4,False,90,2
81,8,2018-10-06T14:00:00Z,71,9,True,90,2
81,9,2018-10-20T14:00:00Z,86,12,False,90,1
81,10,2018-10-28T13:30:00Z,91,5,True,72,2
81,11,2018-11-03T15:00:00Z,108,18,False,0,0
81,12,2018-11-10T15:00:00Z,115,10,False,90,3
81,13,2018-11-26T20:30:00Z,122,14,True,90,2
81,14,2018-12-01T15:00:00Z,133,6,False,90,2
81,15,2018-12-05T19:45:00Z,142,11,True,90,7
81,16,2018-12-08T15:00:00Z,152,2,True,90,6
81,17,2018-12-15T15:00:00Z,167,16,False,90,2
81,18,2018-12-22T12:30:00Z,170,0,False,90,1
81,19,2018-12-26T15:00:00Z,181,7,True,90,2
81,20,2018-12-30T14:15:00Z,191,18,True,90,3
81,21,2019-01-02T19:45:00Z,205,9,False,90,2
81,22,2019-01-12T15:00:00Z,211,8,True,90,2
81,23,2019-01-19T15:00:00Z,228,17,False,90,3
81,24,2019-01-29T20:00:00Z,234,13,False,90,4
81,25,2019-02-02T15:00:00Z,241,15,True,90,2
81,26,2019-02-09T17:30:00Z,250,2,False,90,2
81,27,2019-02-23T12:30:00Z,262,16,True,90,2
81,28,2019-02-26T20:00:00Z,278,14,False,90,2
81,29,2019-03-02T15:00:00Z,282,6,True,90,2
81,30,2019-03-10T12:00:00Z,296,11,False,90,2
81,31,2019-03-16T15:00:00Z,302,10,True,90,2
81,32,2019-03-30T15:00:00Z,312,19,True,90,3
81,33,2019-04-06T14:00:00Z,320,1,False,90,2
81,34,2019-04-13T14:00:00Z,331,4,True,90,3
81,35,2019-04-22T19:00:00Z,343,5,False,90,2
81,36,2019-04-28T13:05:00Z,351,12,True,90,2
81,37,2019-05-03T19:00:00Z,364,7,False,90,2
81,38,2019-05-12T14:00:00Z,371,0,True,90,1
82,1,2018-08-12T12:30:00Z,7,15,False,90,3
82,2,2018-08-19T12:30:00Z,11,17,True,90,2
82,3,2018-08-26T15:00:00Z,22,8,False,90,2
82,4,2018-09-02T15:00:00Z,31,13,True,90,2
82,5,2018-09-16T12:30:00Z,49,19,False,90,2
82,6,2018-09-22T14:00:00Z,52,1,True,90,13
82,7,2018-09-30T15:00:00Z,62,4,False,90,1
82,8,2018-10-06T14:00:00Z,71,9,True,90,2
82,9,2018-10-20T14:00:00Z,86,12,False,68,2
82,10,2018-10-28T13:30:00Z,91,5,True,0,0
82,11,2018-11-03T15:00:00Z,108,18,False,74,2
82,12,2018-11-10T15:00:00Z,115,10,False,90,3
82,13,2018-11-26T20:30:00Z,122,14,True,90,2
82,14,2018-12-01T15:00:00Z,133,6,False,45,1
82,15,2018-12-05T19:45:00Z,142,11,True,19,1
82,16,2018-12-08T15:00:00Z,152,2,True,18,1
82,17,2018-12-15T15:00:00Z,167,16,False,90,2
82,18,2018-12-22T12:30:00Z,170,0,False,0,0
82,19,2018-12-26T15:00:00Z,181,7,True,0,0
82,20,2018-12-30T14:15:00Z,191,18,True,0,0
82,21,2019-01-02T19:45:00Z,205,9,False,0,0
82,22,2019-01-12T15:00:00Z,211,8,True,0,0
82,23,2019-01-19T15:00:00Z,228,17,False,0,0
82,24,2019-01-29T20:00:00Z,234,13,False,0,0
82,25,2019-02-02T15:00:00Z,241,15,True,0,0
82,26,2019-02-09T17:30:00Z,250,2,False,0,0
82,27,2019-02-23T12:30:00Z,262,16,True,0,0
82,28,2019-02-26T20:00:00Z,278,14,False,0,0
82,29,2019-03-02T15:00:00Z,282,6,True,0,0
82,30,2019-03-10T12:00:00Z,296,11,False,0,0
82,31,2019-03-16T15:00:00Z,302,10,True,0,0
82,32,2019-03-30T15:00:00Z,312,19,True,0,0
82,33,2019-04-06T14:00:00Z,320,1,False,0,0
82,34,2019-04-13T14:00:00Z,331,4,True,0,0
82,35,2019-04-22T19:00:00Z,343,5,False,0,0
82,36,2019-04-28T13:05:00Z,351,12,True,0,0
82,37,2019-05-03T19:00:00Z,364,7,False,0,0
82,38,2019-05-12T14:00:00Z,371,0,True,0,0
83,1,2018-08-12T12:30:00Z,7,15,False,17,1
83,2,2018-08-19T12:30:00Z,11,17,True,20,1
83,3,2018-08-26T15:00:00Z,22,8,False,24,1
83,4,2018-09-02T15:00:00Z,31,13,True,32,1
83,5,2018-09-16T12:30:00Z,49,19,False,69,2
83,6,2018-09-22T14:00:00Z,52,1,True,68,2
83,7,2018-09-30T15:00:00Z,62,4,False,90,8
83,8,2018-10-06T14:00:00Z,71,9,True,89,9
83,9,2018-10-20T14:00:00Z,86,12,False,68,2
83,10,2018-10-28T13:30:00Z,91,5,True,58,1
83,11,2018-11-03T15:00:00Z,108,18,False,71,2
83,12,2018-11-10T15:00:00Z,115,10,False,72,2
83,13,2018-11-26T20:30:00Z,122,14,True,90,8
83,14,2018-12-01T15:00:00Z,133,6,False,30,1
83,15,2018-12-05T19:45:00Z,142,11,True,19,1
83,16,2018-12-08T15:00:00Z,152,2,True,0,0
83,17,2018-12-15T15:00:00Z,167,16,False,1,1
83,18,2018-12-22T12:30:00Z,170,0,False,13,1
83,19,2018-12-26T15:00:00Z,181,7,True,72,2
83,20,2018-12-30T14:15:00Z,191,18,True,1,1
83,21,2019-01-02T19:45:00Z,205,9,False,0,0
83,22,2019-01-12T15:00:00Z,211,8,True,3,1
83,23,2019-01-19T15:00:00Z,228,17,False,0,0
83,24,2019-01-29T20:00:00Z,234,13,False,0,0
83,25,2019-02-02T15:00:00Z,241,15,True,0,0
83,26,2019-02-09T17:30:00Z,250,2,False,0,0
83,27,2019-02-23T12:30:00Z,262,16,True,0,0
83,28,2019-02-26T20:00:00Z,278,14,False,0,0
83,29,2019-03-02T15:00:00Z,282,6,True,0,0
83,30,2019-03-10T12:00:00Z,296,11,False,0,0
83,31,2019-03-16T15:00:00Z,302,10,True,0,0
83,32,2019-03-30T15:00:00Z,312,19,True,0,0
83,33,2019-04-06T14:00:00Z,320,1,False,0,0
83,34,2019-04-13T14:00:00Z,331,4,True,0,0
83,35,2019-04-22T19:00:00Z,343,5,False,0,0
83,36,2019-04-28T13:05:00Z,351,12,True,0,0
83,37,2019-05-03T19:00:00Z,364,7,False,0,0
83,38,2019-05-12T14:00:00Z,371,0,True,0,0
84,1,2018-08-12T12:30:00Z,7,15,False,14,1
84,2,2018-08-19T12:30:00Z,11,17,True,25,1
84,3,2018-08-26T15:00:00Z,22,8,False,24,1
84,4,2018-09-02T15:00:00Z,31,13,True,10,1
84,5,2018-09-16T12:30:00Z,49,19,False,55,1
84,6,2018-09-22T14:00:00Z,52,1,True,21,12
84,7,2018-09-30T15:00:00Z,62,4,False,0,0
84,8,2018-10-06T14:00:00Z,71,9,True,60,2
84,9,2018-10-20T14:00:00Z,86,12,False,15,1
84,10,2018-10-28T13:30:00Z,91,5,True,25,1
84,11,2018-11-03T15:00:00Z,108,18,False,18,0
84,12,2018-11-10T15:00:00Z,115,10,False,17,1
84,13,2018-11-26T20:30:00Z,122,14,True,7,1
84,14,2018-12-01T15:00:00Z,133,6,False,10,1
84,15,2018-12-05T19:45:00Z,142,11,True,82,5
84,16,2018-12-08T15:00:00Z,152,2,True,84,2
84,17,2018-12-15T15:00:00Z,167,16,False,79,2
84,18,2018-12-22T12:30:00Z,170,0,False,76,7
84,19,2018-12-26T15:00:00Z,181,7,True,90,2
84,20,2018-12-30T14:15:00Z,191,18,True,90,4
84,21,2019-01-02T19:45:00Z,205,9,False,90,7
84,22,2019-01-12T15:00:00Z,211,8,True,90,2
84,23,2019-01-19T15:00:00Z,228,17,False,90,2
84,24,2019-01-29T20:00:00Z,234,13,False,90,6
84,25,2019-02-02T15:00:00Z,241,15,True,90,5
84,26,2019-02-09T17:30:00Z,250,2,False,90,11
84,27,2019-02-23T12:30:00Z,262,16,True,90,7
84,28,2019-02-26T20:00:00Z,278,14,False,70,2
84,29,2019-03-02T15:00:00Z,282,6,True,90,6
84,30,2019-03-10T12:00:00Z,296,11,False,85,2
84,31,2019-03-16T15:00:00Z,302,10,True,90,2
84,32,2019-03-30T15:00:00Z,312,19,True,90,2
84,33,2019-04-06T14:00:00Z,320,1,False,90,3
84,34,2019-04-13T14:00:00Z,331,4,True,90,1
84,35,2019-04-22T19:00:00Z,343,5,False,90,9
84,36,2019-04-28T13:05:00Z,351,12,True,90,2
84,37,2019-05-03T19:00:00Z,364,7,False,71,2
84,38,2019-05-12T14:00:00Z,371,0,True,90,5
85,1,2018-08-12T12:30:00Z,7,15,False,0,0
85,2,2018-08-19T12:30:00Z,11,17,True,0,0
85,3,2018-08-26T15:00:00Z,22,8,False,0,0
85,4,2018-09-02T15:00:00Z,31,13,True,0,0
85,5,2018-09-16T12:30:00Z,49,19,False,0,0
85,6,2018-09-22T14:00:00Z,52,1,True,0,0
85,7,2018-09-30T15:00:00Z,62,4,False,0,0
85,8,2018-10-06T14:00:00Z,71,9,True,0,0
85,9,2018-10-20T14:00:00Z,86,12,False,0,0
85,10,2018-10-28T13:30:00Z,91,5,True,0,0
85,11,2018-11-03T15:00:00Z,108,18,False,0,0
85,12,2018-11-10T15:00:00Z,115,10,False,0,0
85,13,2018-11-26T20:30:00Z,122,14,True,0,0
85,14,2018-12-01T15:00:00Z,133,6,False,0,0
85,15,2018-12-05T19:45:00Z,142,11,True,0,0
85,16,2018-12-08T15:00:00Z,152,2,True,0,0
85,17,2018-12-15T15:00:00Z,167,16,False,0,0
85,18,2018-12-22T12:30:00Z,170,0,False,0,0
85,19,2018-12-26T15:00:00Z,181,7,True,0,0
85,20,2018-12-30T14:15:00Z,191,18,True,0,0
85,21,2019-01-02T19:45:00Z,205,9,False,0,0
85,22,2019-01-12T15:00:00Z,211,8,True,0,0
85,23,2019-01-19T15:00:00Z,228,17,False,0,0
85,24,2019-01-29T20:00:00Z,234,13,False,0,0
85,25,2019-02-02T15:00:00Z,241,15,True,0,0
85,26,2019-02-09T17:30:00Z,250,2,False,0,0
85,27,2019-02-23T12:30:00Z,262,16,True,0,0
85,28,2019-02-26T20:00:00Z,278,14,False,0,0
85,29,2019-03-02T15:00:00Z,282,6,True,0,0
85,30,2019-03-10T12:00:00Z,296,11,False,0,0
85,31,2019-03-16T15:00:00Z,302,10,True,0,0
85,32,2019-03-30T15:00:00Z,312,19,True,0,0
85,33,2019-04-06T14:00:00Z,320,1,False,0,0
85,34,2019-04-13T14:00:00Z,331,4,True,0,0
85,35,2019-04-22T19:00:00Z,343,5,False,0,0
85,36,2019-04-28T13:05:00Z,351,12,True,0,0
85,37,2019-05-03T19:00:00Z,364,7,False,0,0
85,38,2019-05-12T14:00:00Z,371,0,True,0,0
86,1,2018-08-12T12:30:00Z,7,15,False,72,2
86,2,2018-08-19T12:30:00Z,11,17,True,64,2
86,3,2018-08-26T15:00:00Z,22,8,False,65,2
86,4,2018-09-02T15:00:00Z,31,13,True,83,2
86,5,2018-09-16T12:30:00Z,49,19,False,20,1
86,6,2018-09-22T14:00:00Z,52,1,True,30,1
86,7,2018-09-30T15:00:00Z,62,4,False,18,1
86,8,2018-10-06T14:00:00Z,71,9,True,29,1
86,9,2018-10-20T14:00:00Z,86,12,False,21,1
86,10,2018-10-28T13:30:00Z,91,5,True,31,1
86,11,2018-11-03T15:00:00Z,108,18,False,18,5
86,12,2018-11-10T15:00:00Z,115,10,False,90,2
86,13,2018-11-26T20:30:00Z,122,14,True,90,2
86,14,2018-12-01T15:00:00Z,133,6,False,79,2
86,15,2018-12-05T19:45:00Z,142,11,True,70,2
86,16,2018-12-08T15:00:00Z,152,2,True,90,2
86,17,2018-12-15T15:00:00Z,167,16,False,10,1
86,18,2018-12-22T12:30:00Z,170,0,False,76,1
86,19,2018-12-26T15:00:00Z,181,7,True,17,1
86,20,2018-12-30T14:15:00Z,191,18,True,90,9
86,21,2019-01-02T19:45:00Z,205,9,False,90,5
86,22,2019-01-12T15:00:00Z,211,8,True,86,2
86,23,2019-01-19T15:00:00Z,228,17,False,90,2
86,24,2019-01-29T20:00:00Z,234,13,False,90,9
86,25,2019-02-02T15:00:00Z,241,15,True,75,2
86,26,2019-02-09T17:30:00Z,250,2,False,90,13
86,27,2019-02-23T12:30:00Z,262,16,True,90,9
86,28,2019-02-26T20:00:00Z,278,14,False,82,2
86,29,2019-03-02T15:00:00Z,282,6,True,80,2
86,30,2019-03-10T12:00:00Z,296,11,False,78,2
86,31,2019-03-16T15:00:00Z,302,10,True,69,2
86,32,2019-03-30T15:00:00Z,312,19,True,90,5
86,33,2019-04-06T14:00:00Z,320,1,False,90,11
86,34,2019-04-13T14:00:00Z,331,4,True,90,13
86,35,2019-04-22T19:00:00Z,343,5,False,90,5
86,36,2019-04-28T13:05:00Z,351,12,True,71,2
86,37,2019-05-03T19:00:00Z,364,7,False,90,2
86,38,2019-05-12T14:00:00Z,371,0,True,76,2
87,1,2018-08-11T14:00:00Z,1,1,False,90,6
87,2,2018-08-18T11:30:00Z,12,14,True,90,16
87,3,2018-08-25T14:00:00Z,23,9,False,90,6
87,4,2018-09-02T12:30:00Z,32,0,True,90,3
87,5,2018-09-15T14:00:00Z,41,5,False,90,1
87,6,2018-09-22T14:00:00Z,53,12,True,90,1
87,7,2018-09-30T15:00:00Z,62,3,True,90,1
87,8,2018-10-06T14:00:00Z,78,16,False,90,3
87,9,2018-10-20T14:00:00Z,82,8,True,90,1
87,10,2018-10-27T14:00:00Z,95,11,False,90,0
87,11,2018-11-03T15:00:00Z,102,10,True,90,3
87,12,2018-11-10T12:30:00Z,111,2,True,90,2
87,13,2018-11-24T15:00:00Z,123,7,False,90,3
87,14,2018-11-30T20:00:00Z,131,19,True,90,3
87,15,2018-12-04T19:45:00Z,146,18,False,90,3
87,16,2018-12-08T15:00:00Z,153,15,True,90,8
87,17,2018-12-15T15:00:00Z,168,17,False,90,2
87,18,2018-12-22T17:30:00Z,172,13,True,90,1
87,19,2018-12-26T15:00:00Z,182,6,False,90,10
87,20,2018-12-29T15:00:00Z,194,10,False,90,15
87,21,2019-01-01T17:30:00Z,202,16,True,90,1
87,22,2019-01-12T15:00:00Z,212,9,True,90,10
87,23,2019-01-19T15:00:00Z,226,14,False,90,2
87,24,2019-01-29T19:45:00Z,230,0,False,90,1
87,25,2019-02-02T17:30:00Z,242,1,True,90,6
87,26,2019-02-09T15:00:00Z,256,15,False,90,5
87,27,2019-02-22T19:45:00Z,263,17,True,90,0
87,28,2019-02-26T19:45:00Z,271,7,True,90,1
87,29,2019-03-02T15:00:00Z,289,19,False,90,2
87,30,2019-03-09T15:00:00Z,291,18,True,90,7
87,32,2019-03-31T13:05:00Z,313,5,True,90,1
87,32,2019-04-03T18:45:00Z,324,12,False,90,4
87,34,2019-04-13T14:00:00Z,331,3,False,90,3
87,34,2019-04-16T18:45:00Z,301,2,False,90,6
87,35,2019-04-21T15:00:00Z,342,11,True,90,2
87,36,2019-04-27T14:00:00Z,353,8,False,90,2
87,37,2019-05-04T16:30:00Z,362,6,True,90,2
87,38,2019-05-12T14:00:00Z,376,13,False,90,11
88,1,2018-08-11T14:00:00Z,1,1,False,0,0
88,2,2018-08-18T11:30:00Z,12,14,True,0,0
88,3,2018-08-25T14:00:00Z,23,9,False,0,0
88,4,2018-09-02T12:30:00Z,32,0,True,0,0
88,5,2018-09-15T14:00:00Z,41,5,False,0,0
88,6,2018-09-22T14:00:00Z,53,12,True,0,0
88,7,2018-09-30T15:00:00Z,62,3,True,0,0
88,8,2018-10-06T14:00:00Z,78,16,False,0,0
88,9,2018-10-20T14:00:00Z,82,8,True,0,0
88,10,2018-10-27T14:00:00Z,95,11,False,0,0
88,11,2018-11-03T15:00:00Z,102,10,True,0,0
88,12,2018-11-10T12:30:00Z,111,2,True,0,0
88,13,2018-11-24T15:00:00Z,123,7,False,0,0
88,14,2018-11-30T20:00:00Z,131,19,True,0,0
88,15,2018-12-04T19:45:00Z,146,18,False,0,0
88,16,2018-12-08T15:00:00Z,153,15,True,0,0
88,17,2018-12-15T15:00:00Z,168,17,False,0,0
88,18,2018-12-22T17:30:00Z,172,13,True,0,0
88,19,2018-12-26T15:00:00Z,182,6,False,0,0
88,20,2018-12-29T15:00:00Z,194,10,False,0,0
88,21,2019-01-01T17:30:00Z,202,16,True,0,0
88,22,2019-01-12T15:00:00Z,212,9,True,0,0
88,23,2019-01-19T15:00:00Z,226,14,False,0,0
88,24,2019-01-29T19:45:00Z,230,0,False,0,0
88,25,2019-02-02T17:30:00Z,242,1,True,0,0
88,26,2019-02-09T15:00:00Z,256,15,False,0,0
88,27,2019-02-22T19:45:00Z,263,17,True,0,0
88,28,2019-02-26T19:45:00Z,271,7,True,0,0
88,29,2019-03-02T15:00:00Z,289,19,False,0,0
88,30,2019-03-09T15:00:00Z,291,18,True,0,0
88,32,2019-03-31T13:05:00Z,313,5,True,0,0
88,32,2019-04-03T18:45:00Z,324,12,False,0,0
88,34,2019-04-13T14:00:00Z,331,3,False,0,0
88,34,2019-04-16T18:45:00Z,301,2,False,0,0
88,35,2019-04-21T15:00:00Z,342,11,True,0,0
88,36,2019-04-27T14:00:00Z,353,8,False,0,0
88,37,2019-05-04T16:30:00Z,362,6,True,0,0
88,38,2019-05-12T14:00:00Z,376,13,False,0,0
89,1,2018-08-11T14:00:00Z,1,1,False,90,1
89,2,2018-08-18T11:30:00Z,12,14,True,90,6
89,3,2018-08-25T14:00:00Z,23,9,False,90,6
89,4,2018-09-02T12:30:00Z,32,0,True,90,4
89,5,2018-09-15T14:00:00Z,41,5,False,90,3
89,6,2018-09-22T14:00:00Z,53,12,True,90,0
89,7,2018-09-30T15:00:00Z,62,3,True,90,1
89,8,2018-10-06T14:00:00Z,78,16,False,90,2
89,9,2018-10-20T14:00:00Z,82,8,True,90,0
89,10,2018-10-27T14:00:00Z,95,11,False,90,0
89,11,2018-11-03T15:00:00Z,102,10,True,90,2
89,12,2018-11-10T12:30:00Z,111,2,True,69,2
89,13,2018-11-24T15:00:00Z,123,7,False,90,2
89,14,2018-11-30T20:00:00Z,131,19,True,90,7
89,15,2018-12-04T19:45:00Z,146,18,False,90,4
89,16,2018-12-08T15:00:00Z,153,15,True,90,5
89,17,2018-12-15T15:00:00Z,168,17,False,90,1
89,18,2018-12-22T17:30:00Z,172,13,True,90,0
89,19,2018-12-26T15:00:00Z,182,6,False,90,6
89,20,2018-12-29T15:00:00Z,194,10,False,90,5
89,21,2019-01-01T17:30:00Z,202,16,True,90,1
89,22,2019-01-12T15:00:00Z,212,9,True,90,6
89,23,2019-01-19T15:00:00Z,226,14,False,0,0
89,24,2019-01-29T19:45:00Z,230,0,False,0,0
89,25,2019-02-02T17:30:00Z,242,1,True,0,0
89,26,2019-02-09T15:00:00Z,256,15,False,0,0
89,27,2019-02-22T19:45:00Z,263,17,True,90,0
89,28,2019-02-26T19:45:00Z,271,7,True,90,0
89,29,2019-03-02T15:00:00Z,289,19,False,90,1
89,30,2019-03-09T15:00:00Z,291,18,True,90,5
89,32,2019-03-31T13:05:00Z,313,5,True,90,1
89,32,2019-04-03T18:45:00Z,324,12,False,90,1
89,34,2019-04-13T14:00:00Z,331,3,False,90,1
89,34,2019-04-16T18:45:00Z,301,2,False,90,15
89,35,2019-04-21T15:00:00Z,342,11,True,90,1
89,36,2019-04-27T14:00:00Z,353,8,False,90,2
89,37,2019-05-04T16:30:00Z,362,6,True,90,1
89,38,2019-05-12T14:00:00Z,376,13,False,90,5
90,1,2018-08-11T14:00:00Z,1,1,False,90,1
90,2,2018-08-18T11:30:00Z,12,14,True,90,6
90,3,2018-08-25T14:00:00Z,23,9,False,90,8
90,4,2018-09-02T12:30:00Z,32,0,True,90,1
90,5,2018-09-15T14:00:00Z,41,5,False,90,6
90,6,2018-09-22T14:00:00Z,53,12,True,0,0
90,7,2018-09-30T15:00:00Z,62,3,True,90,1
90,8,2018-10-06T14:00:00Z,78,16,False,90,2
90,9,2018-10-20T14:00:00Z,82,8,True,90,3
90,10,2018-10-27T14:00:00Z,95,11,False,90,0
90,11,2018-11-03T15:00:00Z,102,10,True,90,2
90,12,2018-11-10T12:30:00Z,111,2,True,90,10
90,13,2018-11-24T15:00:00Z,123,7,False,90,2
90,14,2018-11-30T20:00:00Z,131,19,True,90,2
90,15,2018-12-04T19:45:00Z,146,18,False,90,0
90,16,2018-12-08T15:00:00Z,153,15,True,90,9
90,17,2018-12-15T15:00:00Z,168,17,False,90,1
90,18,2018-12-22T17:30:00Z,172,13,True,90,0
90,19,2018-12-26T15:00:00Z,182,6,False,90,5
90,20,2018-12-29T15:00:00Z,194,10,False,90,7
90,21,2019-01-01T17:30:00Z,202,16,True,90,0
90,22,2019-01-12T15:00:00Z,212,9,True,90,8
90,23,2019-01-19T15:00:00Z,226,14,False,90,1
90,24,2019-01-29T19:45:00Z,230,0,False,90,1
90,25,2019-02-02T17:30:00Z,242,1,True,90,6
90,26,2019-02-09T15:00:00Z,256,15,False,90,7
90,27,2019-02-22T19:45:00Z,263,17,True,90,6
90,28,2019-02-26T19:45:00Z,271,7,True,90,1
90,29,2019-03-02T15:00:00Z,289,19,False,45,-1
90,30,2019-03-09T15:00:00Z,291,18,True,0,0
90,32,2019-03-31T13:05:00Z,313,5,True,0,0
90,32,2019-04-03T18:45:00Z,324,12,False,0,0
90,34,2019-04-13T14:00:00Z,331,3,False,0,0
90,34,2019-04-16T18:45:00Z,301,2,False,0,0
90,35,2019-04-21T15:00:00Z,342,11,True,0,0
90,36,2019-04-27T14:00:00Z,353,8,False,0,0
90,37,2019-05-04T16:30:00Z,362,6,True,0,0
90,38,2019-05-12T14:00:00Z,376,13,False,0,0
91,1,2018-08-11T14:00:00Z,1,1,False,90,1
91,2,2018-08-18T11:30:00Z,12,14,True,90,6
91,3,2018-08-25T14:00:00Z,23,9,False,90,6
91,4,2018-09-02T12:30:00Z,32,0,True,90,1
91,5,2018-09-15T14:00:00Z,41,5,False,90,0
91,6,2018-09-22T14:00:00Z,53,12,True,90,0
91,7,2018-09-30T15:00:00Z,62,3,True,90,4
91,8,2018-10-06T14:00:00Z,78,16,False,90,2
91,9,2018-10-20T14:00:00Z,82,8,True,90,1
91,10,2018-10-27T14:00:00Z,95,11,False,90,0
91,11,2018-11-03T15:00:00Z,102,10,True,90,2
91,12,2018-11-10T12:30:00Z,111,2,True,90,2
91,13,2018-11-24T15:00:00Z,123,7,False,90,2
91,14,2018-11-30T20:00:00Z,131,19,True,90,2
91,15,2018-12-04T19:45:00Z,146,18,False,90,1
91,16,2018-12-08T15:00:00Z,153,15,True,90,6
91,17,2018-12-15T15:00:00Z,168,17,False,90,1
91,18,2018-12-22T17:30:00Z,172,13,True,90,0
91,19,2018-12-26T15:00:00Z,182,6,False,90,6
91,20,2018-12-29T15:00:00Z,194,10,False,90,6
91,21,2019-01-01T17:30:00Z,202,16,True,90,1
91,22,2019-01-12T15:00:00Z,212,9,True,90,7
91,23,2019-01-19T15:00:00Z,226,14,False,90,1
91,24,2019-01-29T19:45:00Z,230,0,False,90,1
91,25,2019-02-02T17:30:00Z,242,1,True,90,7
91,26,2019-02-09T15:00:00Z,256,15,False,90,2
91,27,2019-02-22T19:45:00Z,263,17,True,90,0
91,28,2019-02-26T19:45:00Z,271,7,True,90,1
91,29,2019-03-02T15:00:00Z,289,19,False,45,1
91,30,2019-03-09T15:00:00Z,291,18,True,90,6
91,32,2019-03-31T13:05:00Z,313,5,True,90,1
91,32,2019-04-03T18:45:00Z,324,12,False,90,1
91,34,2019-04-13T14:00:00Z,331,3,False,90,1
91,34,2019-04-16T18:45:00Z,301,2,False,90,7
91,35,2019-04-21T15:00:00Z,342,11,True,90,1
91,36,2019-04-27T14:00:00Z,353,8,False,90,2
91,37,2019-05-04T16:30:00Z,362,6,True,90,1
91,38,2019-05-12T14:00:00Z,376,13,False,90,7
92,1,2018-08-11T14:00:00Z,1,1,False,0,0
92,2,2018-08-18T11:30:00Z,12,14,True,0,0
92,3,2018-08-25T14:00:00Z,23,9,False,0,0
92,4,2018-09-02T12:30:00Z,32,0,True,0,0
92,5,2018-09-15T14:00:00Z,41,5,False,0,0
92,6,2018-09-22T14:00:00Z,53,12,True,0,0
92,7,2018-09-30T15:00:00Z,62,3,True,0,0
92,8,2018-10-06T14:00:00Z,78,16,False,0,0
92,9,2018-10-20T14:00:00Z,82,8,True,0,0
92,10,2018-10-27T14:00:00Z,95,11,False,0,0
92,11,2018-11-03T15:00:00Z,102,10,True,0,0
92,12,2018-11-10T12:30:00Z,111,2,True,0,0
92,13,2018-11-24T15:00:00Z,123,7,False,0,0
92,14,2018-11-30T20:00:00Z,131,19,True,0,0
92,15,2018-12-04T19:45:00Z,146,18,False,0,0
92,16,2018-12-08T15:00:00Z,153,15,True,0,0
92,17,2018-12-15T15:00:00Z,168,17,False,0,0
92,18,2018-12-22T17:30:00Z,172,13,True,0,0
92,19,2018-12-26T15:00:00Z,182,6,False,0,0
92,20,2018-12-29T15:00:00Z,194,10,False,0,0
