element_name,element,element_type,fixture,kickoff_time,was_home,team,opponent_team,minutes,total_points,running_team_points,running_team_points_home,running_team_points_away,running_opponent_team_points,running_opponent_team_points_home,running_opponent_team_points_away,total_points_difference,relative_points_difference
Simpson,31,1,215,2019-01-13T14:15:00Z,False,1,7,0,0,27,18,9,27,18,9,0,-9
Simpson,31,1,221,2019-01-19T15:00:00Z,True,1,18,0,0,27,18,9,31,17,14,-4,4
Simpson,31,1,231,2019-01-30T19:45:00Z,True,1,5,0,0,30,21,9,47,25,22,-17,-1
Simpson,31,1,242,2019-02-02T17:30:00Z,False,1,4,0,0,33,24,9,19,14,5,14,-5
Simpson,31,1,254,2019-02-09T15:00:00Z,False,1,11,0,0,33,24,9,62,32,30,-29,-23
Simpson,31,1,261,2019-02-23T15:00:00Z,True,1,19,0,0,33,24,9,39,21,18,-6,6
Simpson,31,1,270,2019-02-27T19:45:00Z,False,1,0,0,0,34,25,9,53,35,18,-19,-26
Simpson,31,1,280,2019-03-02T15:00:00Z,True,1,12,82,2,34,25,9,68,42,26,-34,-1
Simpson,31,1,294,2019-03-09T15:00:00Z,False,1,9,0,0,34,25,9,14,8,6,20,1
Simpson,31,1,300,2019-03-16T15:00:00Z,True,1,14,0,0,37,25,12,34,22,12,3,13
Simpson,31,1,316,2019-03-30T15:00:00Z,False,1,10,0,0,38,26,12,41,20,21,-3,-8
Simpson,31,1,320,2019-04-06T14:00:00Z,True,1,3,0,0,38,26,12,33,20,13,5,13
Simpson,31,1,330,2019-04-13T14:00:00Z,False,1,2,3,1,38,26,12,33,22,11,5,-10
Simpson,31,1,341,2019-04-20T14:00:00Z,True,1,8,67,2,41,26,15,20,18,2,21,24
Simpson,31,1,357,2019-04-27T14:00:00Z,False,1,15,90,1,41,26,15,37,21,16,4,-6
Simpson,31,1,361,2019-05-04T11:30:00Z,True,1,16,90,6,42,26,16,70,37,33,-28,-7
Simpson,31,1,372,2019-05-12T14:00:00Z,False,1,6,69,-2,45,29,16,46,17,29,-1,-1
Arter,32,2,1,2018-08-11T14:00:00Z,False,4,1,0,0,0,0,0,0,0,0,0,0
Arter,32,2,12,2018-08-18T11:30:00Z,True,4,14,90,2,0,0,0,0,0,0,0,0
Arter,32,2,23,2018-08-25T14:00:00Z,False,4,9,90,2,1,1,0,0,0,0,1,0
Arter,32,2,32,2018-09-02T12:30:00Z,True,4,0,90,1,2,1,1,3,3,0,-1,1
Arter,32,2,41,2018-09-15T14:00:00Z,False,4,5,45,1,2,1,1,12,6,6,-10,-5
Arter,32,2,53,2018-09-22T14:00:00Z,True,4,12,90,2,2,1,1,13,9,4,-11,-3
Arter,32,2,62,2018-09-30T15:00:00Z,True,4,3,90,2,2,1,1,4,3,1,-2,0
Arter,32,2,78,2018-10-06T14:00:00Z,False,4,16,90,1,2,1,1,15,3,12,-13,-2
Arter,32,2,82,2018-10-20T14:00:00Z,True,4,8,85,2,2,1,1,5,4,1,-3,0
Arter,32,2,95,2018-10-27T14:00:00Z,False,4,11,0,0,5,4,1,23,10,13,-18,-9
Arter,32,2,102,2018-11-03T15:00:00Z,True,4,10,78,1,5,4,1,13,7,6,-8,-2
Arter,32,2,111,2018-11-10T12:30:00Z,True,4,2,0,0,5,4,1,14,10,4,-9,0
Arter,32,2,123,2018-11-24T15:00:00Z,False,4,7,73,2,8,7,1,19,13,6,-11,-12
Arter,32,2,131,2018-11-30T20:00:00Z,True,4,19,75,2,8,7,1,16,8,8,-8,-1
Arter,32,2,146,2018-12-04T19:45:00Z,False,4,18,90,2,11,10,1,15,7,8,-4,-6
Arter,32,2,153,2018-12-08T15:00:00Z,True,4,15,90,3,11,10,1,9,5,4,2,6
Arter,32,2,168,2018-12-15T15:00:00Z,False,4,17,90,2,14,13,1,21,12,9,-7,-11
Arter,32,2,172,2018-12-22T17:30:00Z,True,4,13,60,2,14,13,1,26,15,11,-12,2
Arter,32,2,182,2018-12-26T15:00:00Z,False,4,6,1,1,14,13,1,18,8,10,-4,-7
Arter,32,2,194,2018-12-29T15:00:00Z,False,4,10,90,3,15,13,2,28,14,14,-13,-12
Arter,32,2,202,2019-01-01T17:30:00Z,True,4,16,90,2,18,13,5,45,18,27,-27,-14
Arter,32,2,212,2019-01-12T15:00:00Z,True,4,9,90,2,18,13,5,10,5,5,8,8
Arter,32,2,226,2019-01-19T15:00:00Z,False,4,14,0,0,19,14,5,18,7,11,1,-2
Arter,32,2,230,2019-01-29T19:45:00Z,False,4,0,80,1,19,14,5,44,29,15,-25,-24
Arter,32,2,242,2019-02-02T17:30:00Z,True,4,1,0,0,19,14,5,33,24,9,-14,5
Arter,32,2,256,2019-02-09T15:00:00Z,False,4,15,90,2,22,17,5,24,12,12,-2,-7
Arter,32,2,263,2019-02-22T19:45:00Z,True,4,17,90,2,25,17,8,37,20,17,-12,0
Arter,32,2,271,2019-02-26T19:45:00Z,True,4,7,0,0,25,17,8,33,21,12,-8,5
Arter,32,2,289,2019-03-02T15:00:00Z,False,4,19,0,0,25,17,8,40,21,19,-15,-13
Arter,32,2,291,2019-03-09T15:00:00Z,True,4,18,83,2,25,17,8,39,24,15,-14,2
Arter,32,2,313,2019-03-31T13:05:00Z,True,4,5,79,5,28,20,8,57,32,25,-29,-5
Arter,32,2,324,2019-04-03T18:45:00Z,False,4,12,0,0,28,20,8,77,45,32,-49,-37
Arter,32,2,331,2019-04-13T14:00:00Z,False,4,3,80,1,28,20,8,36,20,16,-8,-12
Arter,32,2,301,2019-04-16T18:45:00Z,False,4,2,0,0,28,20,8,33,22,11,-5,-14
Arter,32,2,342,2019-04-21T15:00:00Z,True,4,11,0,0,31,20,11,85,47,38,-54,-18
Arter,32,2,353,2019-04-27T14:00:00Z,False,4,8,0,0,31,20,11,23,18,5,8,-7
Arter,32,2,362,2019-05-04T16:30:00Z,True,4,6,0,0,31,20,11,43,17,26,-12,-6
Arter,32,2,376,2019-05-12T14:00:00Z,False,4,13,0,0,31,20,11,66,36,30,-35,-25
Pugh,33,2,1,2018-08-11T14:00:00Z,True,1,4,0,0,0,0,0,0,0,0,0,0
Pugh,33,2,19,2018-08-18T14:00:00Z,False,1,18,0,0,3,3,0,0,0,0,3,0
Pugh,33,2,21,2018-08-25T14:00:00Z,True,1,7,0,0,6,3,3,4,3,1,2,2
Pugh,33,2,33,2018-09-01T14:00:00Z,False,1,5,0,0,7,4,3,9,3,6,-2,0
Pugh,33,2,40,2018-09-15T14:00:00Z,True,1,10,0,0,7,4,3,6,3,3,1,1
Pugh,33,2,52,2018-09-22T14:00:00Z,False,1,3,0,0,10,7,3,1,0,1,9,3
Pugh,33,2,61,2018-10-01T19:00:00Z,True,1,6,0,0,10,7,3,7,1,6,3,1
Pugh,33,2,79,2018-10-06T14:00:00Z,False,1,17,0,0,13,10,3,13,9,4,0,-6
Pugh,33,2,81,2018-10-20T14:00:00Z,True,1,15,0,0,16,10,6,5,2,3,11,7
Pugh,33,2,93,2018-10-27T14:00:00Z,False,1,8,0,0,17,11,6,5,4,1,12,2
Pugh,33,2,101,2018-11-03T12:30:00Z,True,1,13,0,0,20,11,9,17,10,7,3,4
Pugh,33,2,118,2018-11-10T15:00:00Z,False,1,14,0,0,20,11,9,6,3,3,14,6
Pugh,33,2,120,2018-11-25T13:30:00Z,True,1,0,0,0,20,11,9,24,14,10,-4,1
Pugh,33,2,137,2018-12-01T15:00:00Z,False,1,12,0,0,20,11,9,35,21,14,-15,-12
Pugh,33,2,140,2018-12-04T19:45:00Z,True,1,9,0,0,20,11,9,10,5,5,10,6
Pugh,33,2,151,2018-12-08T12:30:00Z,True,1,11,0,0,23,14,9,39,19,20,-16,-6
Pugh,33,2,169,2018-12-15T15:00:00Z,False,1,19,0,0,23,14,9,22,11,11,1,-2
Pugh,33,2,171,2018-12-22T15:00:00Z,True,1,2,0,0,23,14,9,21,14,7,2,7
Pugh,33,2,188,2018-12-26T15:00:00Z,False,1,16,0,0,26,17,9,42,15,27,-16,-6
Pugh,33,2,196,2018-12-30T16:30:00Z,False,1,13,0,0,26,17,9,32,18,14,-6,-9
Pugh,33,2,201,2019-01-02T19:45:00Z,True,1,17,0,0,26,17,9,28,16,12,-2,5
Pugh,33,2,215,2019-01-13T14:15:00Z,False,1,7,0,0,27,18,9,27,18,9,0,-9
Pugh,33,2,221,2019-01-19T15:00:00Z,True,1,18,0,0,27,18,9,31,17,14,-4,4
Pugh,33,2,231,2019-01-30T19:45:00Z,True,1,5,0,0,30,21,9,47,25,22,-17,-1
Pugh,33,2,242,2019-02-02T17:30:00Z,False,1,4,0,0,33,24,9,19,14,5,14,-5
Pugh,33,2,254,2019-02-09T15:00:00Z,False,1,11,0,0,33,24,9,62,32,30,-29,-23
Pugh,33,2,261,2019-02-23T15:00:00Z,True,1,19,0,0,33,24,9,39,21,18,-6,6
Pugh,33,2,270,2019-02-27T19:45:00Z,False,1,0,0,0,34,25,9,53,35,18,-19,-26
Pugh,33,2,280,2019-03-02T15:00:00Z,True,1,12,0,0,34,25,9,68,42,26,-34,-1
Pugh,33,2,294,2019-03-09T15:00:00Z,False,1,9,0,0,34,25,9,14,8,6,20,1
Pugh,33,2,300,2019-03-16T15:00:00Z,True,1,14,0,0,37,25,12,34,22,12,3,13
Pugh,33,2,316,2019-03-30T15:00:00Z,False,1,10,0,0,38,26,12,41,20,21,-3,-8
Pugh,33,2,320,2019-04-06T14:00:00Z,True,1,3,0,0,38,26,12,33,20,13,5,13
Pugh,33,2,330,2019-04-13T14:00:00Z,False,1,2,0,0,38,26,12,33,22,11,5,-10
Pugh,33,2,341,2019-04-20T14:00:00Z,True,1,8,0,0,41,26,15,20,18,2,21,24
Pugh,33,2,357,2019-04-27T14:00:00Z,False,1,15,0,0,41,26,15,37,21,16,4,-6
Pugh,33,2,361,2019-05-04T11:30:00Z,True,1,16,0,0,42,26,16,70,37,33,-28,-7
Pugh,33,2,372,2019-05-12T14:00:00Z,False,1,6,0,0,45,29,16,46,17,29,-1,-1
Surman,34,2,1,2018-08-11T14:00:00Z,True,1,4,90,3,0,0,0,0,0,0,0,0
Surman,34,2,19,2018-08-18T14:00:00Z,False,1,18,90,2,3,3,0,0,0,0,3,0
Surman,34,2,21,2018-08-25T14:00:00Z,True,1,7,75,2,6,3,3,4,3,1,2,2
Surman,34,2,33,2018-09-01T14:00:00Z,False,1,5,0,0,7,4,3,9,3,6,-2,0
Surman,34,2,40,2018-09-15T14:00:00Z,True,1,10,0,0,7,4,3,6,3,3,1,1
Surman,34,2,52,2018-09-22T14:00:00Z,False,1,3,90,2,10,7,3,1,0,1,9,3
Surman,34,2,61,2018-10-01T19:00:00Z,True,1,6,0,0,10,7,3,7,1,6,3,1
Surman,34,2,79,2018-10-06T14:00:00Z,False,1,17,12,0,13,10,3,13,9,4,0,-6
Surman,34,2,81,2018-10-20T14:00:00Z,True,1,15,0,0,16,10,6,5,2,3,11,7
Surman,34,2,93,2018-10-27T14:00:00Z,False,1,8,0,0,17,11,6,5,4,1,12,2
Surman,34,2,101,2018-11-03T12:30:00Z,True,1,13,1,1,20,11,9,17,10,7,3,4
Surman,34,2,118,2018-11-10T15:00:00Z,False,1,14,0,0,20,11,9,6,3,3,14,6
Surman,34,2,120,2018-11-25T13:30:00Z,True,1,0,0,0,20,11,9,24,14,10,-4,1
Surman,34,2,137,2018-12-01T15:00:00Z,False,1,12,90,2,20,11,9,35,21,14,-15,-12
Surman,34,2,140,2018-12-04T19:45:00Z,True,1,9,0,0,20,11,9,10,5,5,10,6
Surman,34,2,151,2018-12-08T12:30:00Z,True,1,11,90,2,23,14,9,39,19,20,-16,-6
Surman,34,2,169,2018-12-15T15:00:00Z,False,1,19,90,2,23,14,9,22,11,11,1,-2
Surman,34,2,171,2018-12-22T15:00:00Z,True,1,2,90,3,23,14,9,21,14,7,2,7
Surman,34,2,188,2018-12-26T15:00:00Z,False,1,16,90,2,26,17,9,42,15,27,-16,-6
Surman,34,2,196,2018-12-30T16:30:00Z,False,1,13,90,2,26,17,9,32,18,14,-6,-9
Surman,34,2,201,2019-01-02T19:45:00Z,True,1,17,0,0,26,17,9,28,16,12,-2,5
Surman,34,2,215,2019-01-13T14:15:00Z,False,1,7,0,0,27,18,9,27,18,9,0,-9
Surman,34,2,221,2019-01-19T15:00:00Z,True,1,18,0,0,27,18,9,31,17,14,-4,4
Surman,34,2,231,2019-01-30T19:45:00Z,True,1,5,90,2,30,21,9,47,25,22,-17,-1
Surman,34,2,242,2019-02-02T17:30:00Z,False,1,4,90,2,33,24,9,19,14,5,14,-5
Surman,34,2,254,2019-02-09T15:00:00Z,False,1,11,90,2,33,24,9,62,32,30,-29,-23
Surman,34,2,261,2019-02-23T15:00:00Z,True,1,19,0,0,33,24,9,39,21,18,-6,6
Surman,34,2,270,2019-02-27T19:45:00Z,False,1,0,90,2,34,25,9,53,35,18,-19,-26
Surman,34,2,280,2019-03-02T15:00:00Z,True,1,12,90,2,34,25,9,68,42,26,-34,-1
Surman,34,2,294,2019-03-09T15:00:00Z,False,1,9,90,3,34,25,9,14,8,6,20,1
Surman,34,2,300,2019-03-16T15:00:00Z,True,1,14,0,0,37,25,12,34,22,12,3,13
Surman,34,2,316,2019-03-30T15:00:00Z,False,1,10,0,0,38,26,12,41,20,21,-3,-8
Surman,34,2,320,2019-04-06T14:00:00Z,True,1,3,0,0,38,26,12,33,20,13,5,13
Surman,34,2,330,2019-04-13T14:00:00Z,False,1,2,0,0,38,26,12,33,22,11,5,-10
Surman,34,2,341,2019-04-20T14:00:00Z,True,1,8,0,0,41,26,15,20,18,2,21,24
Surman,34,2,357,2019-04-27T14:00:00Z,False,1,15,0,0,41,26,15,37,21,16,4,-6
Surman,34,2,361,2019-05-04T11:30:00Z,True,1,16,0,0,42,26,16,70,37,33,-28,-7
Surman,34,2,372,2019-05-12T14:00:00Z,False,1,6,0,0,45,29,16,46,17,29,-1,-1
Stanislas,35,2,1,2018-08-11T14:00:00Z,True,1,4,0,0,0,0,0,0,0,0,0,0
Stanislas,35,2,19,2018-08-18T14:00:00Z,False,1,18,0,0,3,3,0,0,0,0,3,0
Stanislas,35,2,21,2018-08-25T14:00:00Z,True,1,7,0,0,6,3,3,4,3,1,2,2
Stanislas,35,2,33,2018-09-01T14:00:00Z,False,1,5,0,0,7,4,3,9,3,6,-2,0
Stanislas,35,2,40,2018-09-15T14:00:00Z,True,1,10,0,0,7,4,3,6,3,3,1,1
Stanislas,35,2,52,2018-09-22T14:00:00Z,False,1,3,22,1,10,7,3,1,0,1,9,3
Stanislas,35,2,61,2018-10-01T19:00:00Z,True,1,6,6,9,10,7,3,7,1,6,3,1
Stanislas,35,2,79,2018-10-06T14:00:00Z,False,1,17,24,1,13,10,3,13,9,4,0,-6
Stanislas,35,2,81,2018-10-20T14:00:00Z,True,1,15,31,1,16,10,6,5,2,3,11,7
Stanislas,35,2,93,2018-10-27T14:00:00Z,False,1,8,4,1,17,11,6,5,4,1,12,2
Stanislas,35,2,101,2018-11-03T12:30:00Z,True,1,13,90,4,20,11,9,17,10,7,3,4
Stanislas,35,2,118,2018-11-10T15:00:00Z,False,1,14,0,0,20,11,9,6,3,3,14,6
Stanislas,35,2,120,2018-11-25T13:30:00Z,True,1,0,17,1,20,11,9,24,14,10,-4,1
Stanislas,35,2,137,2018-12-01T15:00:00Z,False,1,12,5,1,20,11,9,35,21,14,-15,-12
Stanislas,35,2,140,2018-12-04T19:45:00Z,True,1,9,28,1,20,11,9,10,5,5,10,6
Stanislas,35,2,151,2018-12-08T12:30:00Z,True,1,11,82,2,23,14,9,39,19,20,-16,-6
Stanislas,35,2,169,2018-12-15T15:00:00Z,False,1,19,79,2,23,14,9,22,11,11,1,-2
Stanislas,35,2,171,2018-12-22T15:00:00Z,True,1,2,64,3,23,14,9,21,14,7,2,7
Stanislas,35,2,188,2018-12-26T15:00:00Z,False,1,16,90,2,26,17,9,42,15,27,-16,-6
Stanislas,35,2,196,2018-12-30T16:30:00Z,False,1,13,90,2,26,17,9,32,18,14,-6,-9
Stanislas,35,2,201,2019-01-02T19:45:00Z,True,1,17,90,5,26,17,9,28,16,12,-2,5
Stanislas,35,2,215,2019-01-13T14:15:00Z,False,1,7,67,2,27,18,9,27,18,9,0,-9
Stanislas,35,2,221,2019-01-19T15:00:00Z,True,1,18,17,1,27,18,9,31,17,14,-4,4
Stanislas,35,2,231,2019-01-30T19:45:00Z,True,1,5,90,6,30,21,9,47,25,22,-17,-1
Stanislas,35,2,242,2019-02-02T17:30:00Z,False,1,4,61,2,33,24,9,19,14,5,14,-5
Stanislas,35,2,254,2019-02-09T15:00:00Z,False,1,11,0,0,33,24,9,62,32,30,-29,-23
Stanislas,35,2,261,2019-02-23T15:00:00Z,True,1,19,0,0,33,24,9,39,21,18,-6,6
Stanislas,35,2,270,2019-02-27T19:45:00Z,False,1,0,0,0,34,25,9,53,35,18,-19,-26
Stanislas,35,2,280,2019-03-02T15:00:00Z,True,1,12,0,0,34,25,9,68,42,26,-34,-1
Stanislas,35,2,294,2019-03-09T15:00:00Z,False,1,9,0,0,34,25,9,14,8,6,20,1
Stanislas,35,2,300,2019-03-16T15:00:00Z,True,1,14,0,0,37,25,12,34,22,12,3,13
Stanislas,35,2,316,2019-03-30T15:00:00Z,False,1,10,16,1,38,26,12,41,20,21,-3,-8
Stanislas,35,2,320,2019-04-06T14:00:00Z,True,1,3,19,1,38,26,12,33,20,13,5,13
Stanislas,35,2,330,2019-04-13T14:00:00Z,False,1,2,7,6,38,26,12,33,22,11,5,-10
Stanislas,35,2,341,2019-04-20T14:00:00Z,True,1,8,22,1,41,26,15,20,18,2,21,24
Stanislas,35,2,357,2019-04-27T14:00:00Z,False,1,15,0,0,41,26,15,37,21,16,4,-6
Stanislas,35,2,361,2019-05-04T11:30:00Z,True,1,16,0,0,42,26,16,70,37,33,-28,-7
Stanislas,35,2,372,2019-05-12T14:00:00Z,False,1,6,0,0,45,29,16,46,17,29,-1,-1
Gosling,36,2,1,2018-08-11T14:00:00Z,True,1,4,90,3,0,0,0,0,0,0,0,0
Gosling,36,2,19,2018-08-18T14:00:00Z,False,1,18,90,1,3,3,0,0,0,0,3,0
Gosling,36,2,21,2018-08-25T14:00:00Z,True,1,7,90,2,6,3,3,4,3,1,2,2
Gosling,36,2,33,2018-09-01T14:00:00Z,False,1,5,90,1,7,4,3,9,3,6,-2,0
Gosling,36,2,40,2018-09-15T14:00:00Z,True,1,10,90,1,7,4,3,6,3,3,1,1
Gosling,36,2,52,2018-09-22T14:00:00Z,False,1,3,0,0,10,7,3,1,0,1,9,3
Gosling,36,2,61,2018-10-01T19:00:00Z,True,1,6,32,1,10,7,3,7,1,6,3,1
Gosling,36,2,79,2018-10-06T14:00:00Z,False,1,17,20,1,13,10,3,13,9,4,0,-6
Gosling,36,2,81,2018-10-20T14:00:00Z,True,1,15,5,1,16,10,6,5,2,3,11,7
Gosling,36,2,93,2018-10-27T14:00:00Z,False,1,8,10,1,17,11,6,5,4,1,12,2
Gosling,36,2,101,2018-11-03T12:30:00Z,True,1,13,22,1,20,11,9,17,10,7,3,4
Gosling,36,2,118,2018-11-10T15:00:00Z,False,1,14,45,1,20,11,9,6,3,3,14,6
Gosling,36,2,120,2018-11-25T13:30:00Z,True,1,0,72,2,20,11,9,24,14,10,-4,1
Gosling,36,2,137,2018-12-01T15:00:00Z,False,1,12,0,0,20,11,9,35,21,14,-15,-12
